Suburb,Rooms,Type,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Price
Carnegie,3,h,S,12/8/2017,10.1,3163,3,1,2,485,,,-37.88553,145.05012,Southern Metropolitan,7822,1370000
Caroline Springs,4,h,S,12/8/2017,14.8,3023,4,2,2,463,307,2012,-37.73531,144.74335,Western Metropolitan,7719,870000
Carrum,3,u,S,12/8/2017,31.2,3197,3,2,2,216,,,-38.07509,145.12965,South-Eastern Metropolitan,1989,687500
Carrum Downs,3,h,S,12/8/2017,34.9,3201,3,2,2,779,147,1988,-38.11471,145.18248,South-Eastern Metropolitan,8060,552500
Caulfield,2,h,S,12/8/2017,8.7,3162,2,1,0,261,,,-37.88569,145.02496,Southern Metropolitan,2379,1070000
Caulfield North,4,h,PI,12/8/2017,7.8,3161,4,2,2,494,176,1900,-37.87206,145.03512,Southern Metropolitan,6923,1925000
Chadstone,4,h,S,12/8/2017,11.7,3148,4,2,1,402,131,1960,-37.88658,145.09297,Southern Metropolitan,3582,995000
Chadstone,5,h,S,12/8/2017,11.7,3148,5,2,2,627,,2000,-37.88478,145.10244,Southern Metropolitan,3582,1310000
Cheltenham,3,h,S,12/8/2017,17.9,3192,3,2,2,656,,1960,-37.96791,145.06241,Southern Metropolitan,9758,1275000
Cheltenham,4,h,PI,12/8/2017,17.9,3192,4,2,4,679,190,1960,-37.96098,145.04275,Southern Metropolitan,9758,1200000
Cheltenham,3,h,S,12/8/2017,17.9,3192,3,2,1,637,,1950,-37.9746,145.07207,Southern Metropolitan,9758,1095000
Chirnside Park,3,h,SP,12/8/2017,27.1,3116,3,2,2,945,,,-37.75735,145.31859,Eastern Victoria,3789,640000
Clarinda,4,h,S,12/8/2017,17.5,3169,4,2,2,625,625,1950,-37.92801,145.1057,South-Eastern Metropolitan,2727,1241000
Clayton,4,h,SP,12/8/2017,16.7,3168,4,1,1,711,96,1960,-37.9255,145.11331,South-Eastern Metropolitan,5837,1250000
Clayton,3,h,S,12/8/2017,16.7,3168,3,1,1,270,218,1970,-37.92624,145.1321,South-Eastern Metropolitan,5837,729500
Clifton Hill,2,h,S,12/8/2017,3.6,3068,2,1,0,163,,,-37.793,144.98763,Northern Metropolitan,2954,973000
Collingwood,2,u,S,12/8/2017,2,3066,2,1,1,0,60,1975,-37.79627,144.99229,Northern Metropolitan,4553,560000
Craigieburn,4,h,S,12/8/2017,20.6,3064,4,2,2,482,207,2012,-37.57416,144.91269,Northern Metropolitan,15510,565000
Craigieburn,4,h,S,12/8/2017,20.6,3064,4,2,2,756,222,2001,-37.5729,144.93663,Northern Metropolitan,15510,615000
Craigieburn,4,h,SP,12/8/2017,20.6,3064,4,2,2,400,171,2010,-37.5951,144.9091,Northern Metropolitan,15510,548000
Craigieburn,3,h,SP,12/8/2017,20.6,3064,3,2,6,1005,160,1995,-37.60574,144.92548,Northern Metropolitan,15510,716000
Craigieburn,4,h,S,12/8/2017,20.6,3064,4,2,2,448,,2014,-37.59264,144.8985,Northern Metropolitan,15510,667500
Cranbourne,3,h,S,12/8/2017,34.7,3977,3,2,2,581,,,-38.08632,145.28343,South-Eastern Metropolitan,7680,555000
Croydon,3,h,SP,12/8/2017,23,3136,3,2,2,269,150,2007,-37.78499,145.2647,Eastern Metropolitan,11925,730000
Croydon,2,h,S,12/8/2017,23,3136,2,1,1,1474,,,-37.79079,145.26924,Eastern Metropolitan,11925,1080000
Croydon,3,h,SA,12/8/2017,23,3136,3,1,1,864,,,-37.78264,145.26447,Eastern Metropolitan,11925,702500
Croydon North,2,u,S,12/8/2017,23,3136,2,1,1,297,,,-37.76793,145.29284,Eastern Metropolitan,2985,505000
Croydon North,3,h,S,12/8/2017,23,3136,3,2,2,507,128,1960,-37.76572,145.28915,Eastern Metropolitan,2985,766000
Dandenong,2,u,S,12/8/2017,24.7,3175,2,1,1,135,,1990,-37.98585,145.22651,South-Eastern Metropolitan,10894,370000
Dandenong,2,h,SP,12/8/2017,24.7,3175,2,1,1,414,,,-37.99173,145.22309,South-Eastern Metropolitan,10894,488000
Deepdene,4,t,S,12/8/2017,7.9,3103,4,2,1,254,172,1995,-37.81007,145.06792,Southern Metropolitan,892,1680000
Deer Park,3,h,SP,12/8/2017,14.8,3023,3,1,2,693,,,-37.77538,144.76933,Western Metropolitan,6388,665000
Delahey,3,h,S,12/8/2017,18,3037,3,2,2,358,106,1990,-37.7145,144.77132,Western Metropolitan,2898,475000
Diamond Creek,4,h,SP,12/8/2017,21.8,3089,4,3,2,705,,2012,-37.67309,145.14645,Northern Victoria,4258,898000
Diamond Creek,3,h,S,12/8/2017,21.8,3089,3,2,3,790,135,1980,-37.66529,145.15363,Northern Victoria,4258,815000
Diggers Rest,6,h,S,12/8/2017,27.7,3427,6,3,1,850,254,1980,-37.62856,144.71825,Western Metropolitan,1184,615000
Dingley Village,4,h,S,12/8/2017,22.2,3172,4,2,2,649,,,-37.97158,145.12634,South-Eastern Metropolitan,3940,915000
Dingley Village,3,h,S,12/8/2017,22.2,3172,3,1,1,545,,,-37.98504,145.12892,South-Eastern Metropolitan,3940,736000
Doncaster,3,h,PI,12/8/2017,12.4,3108,3,3,2,621,,,-37.79207,145.11672,Eastern Metropolitan,9028,1400000
Doncaster,3,u,VB,12/8/2017,12.4,3108,3,1,2,220,,,-37.78189,145.13078,Eastern Metropolitan,9028,780000
Donvale,5,h,S,12/8/2017,16.1,3111,5,3,3,785,252,1980,-37.78148,145.17818,Eastern Metropolitan,4790,1328000
East Melbourne,2,u,SP,12/8/2017,1.3,3002,2,2,1,997,92,2001,-37.8161,144.98494,Northern Metropolitan,3040,1300000
Eltham,3,h,VB,12/8/2017,18,3095,3,2,1,817,,1970,-37.72276,145.15316,Eastern Metropolitan,6990,830000
Eltham,4,h,S,12/8/2017,18,3095,4,2,2,573,180,1980,-37.70477,145.16552,Eastern Metropolitan,6990,762000
Eltham,3,h,SA,12/8/2017,18,3095,3,1,2,1027,,,-37.71328,145.14098,Eastern Metropolitan,6990,925000
Eltham North,3,h,S,12/8/2017,18,3095,3,2,2,812,129,1980,-37.70577,145.1316,Eastern Metropolitan,2346,900000
Elwood,1,u,S,12/8/2017,7.2,3184,1,1,1,0,,,-37.8713,144.98777,Southern Metropolitan,8989,559000
Elwood,3,t,SP,12/8/2017,7.2,3184,3,2,2,0,,2008,-37.88656,144.99068,Southern Metropolitan,8989,1225000
Elwood,4,h,S,12/8/2017,7.2,3184,4,2,3,558,174,1900,-37.88014,144.99347,Southern Metropolitan,8989,3175000
Elwood,2,u,S,12/8/2017,7.2,3184,2,1,1,3256,74,1970,-37.87594,144.98833,Southern Metropolitan,8989,520000
Epping,4,h,SP,12/8/2017,19.6,3076,4,2,2,400,,2011,-37.62114,144.99715,Northern Metropolitan,10926,550000
Epping,3,h,S,12/8/2017,19.6,3076,3,1,0,518,,,-37.64887,145.04254,Northern Metropolitan,10926,561000
Epping,3,h,S,12/8/2017,19.6,3076,3,1,1,525,,1980,-37.64421,145.03773,Northern Metropolitan,10926,556000
Epping,3,h,S,12/8/2017,19.6,3076,3,2,1,210,,,-37.63463,145.03863,Northern Metropolitan,10926,441000
Epping,3,h,S,12/8/2017,19.6,3076,3,1,2,549,,,-37.64992,145.04257,Northern Metropolitan,10926,552000
Essendon,4,h,S,12/8/2017,7.5,3040,4,2,3,951,238,1930,-37.74997,144.90752,Western Metropolitan,9264,2165000
Essendon,2,h,S,12/8/2017,7.5,3040,2,1,1,512,,,-37.74121,144.89273,Western Metropolitan,9264,1280000
Essendon,3,h,S,12/8/2017,7.5,3040,3,1,1,590,,,-37.74652,144.89178,Western Metropolitan,9264,1165000
Essendon,5,h,PI,12/8/2017,7.5,3040,5,3,3,663,419,1930,-37.74351,144.92174,Western Metropolitan,9264,2050000
Essendon,4,h,S,12/8/2017,7.5,3040,4,2,2,465,148,1940,-37.75178,144.89876,Western Metropolitan,9264,1500000
Fawkner,5,h,VB,12/8/2017,13.1,3060,5,3,4,663,,,-37.70659,144.97109,Northern Metropolitan,5070,900000
Fawkner,3,h,VB,12/8/2017,13.1,3060,3,1,4,658,,,-37.70711,144.97318,Northern Metropolitan,5070,700000
Fawkner,1,h,S,12/8/2017,13.1,3060,1,1,0,173,,,-37.70745,144.97046,Northern Metropolitan,5070,515000
Ferntree Gully,3,h,SP,12/8/2017,24.8,3156,3,1,3,1014,,,-37.88472,145.26653,Eastern Metropolitan,10788,904000
Fitzroy,3,h,VB,12/8/2017,2.1,3065,3,3,1,433014,,,-37.79751,144.98309,Northern Metropolitan,5825,2700000
Fitzroy,3,u,PI,12/8/2017,2.1,3065,3,2,2,6367,,,-37.7967,144.98363,Northern Metropolitan,5825,1060000
Fitzroy,1,u,S,12/8/2017,2.1,3065,1,1,1,1730,60,2011,-37.79636,144.98394,Northern Metropolitan,5825,545000
Fitzroy,4,h,VB,12/8/2017,2.1,3065,4,4,0,225,,1862,-37.80209,144.97443,Northern Metropolitan,5825,3200000
Fitzroy North,3,h,S,12/8/2017,3.6,3068,3,1,1,139,116,1900,-37.79068,144.97824,Northern Metropolitan,6244,1705000
Fitzroy North,3,u,S,12/8/2017,3.6,3068,3,2,1,6712,,,-37.78334,144.97782,Northern Metropolitan,6244,850250
Flemington,3,h,SP,12/8/2017,3.4,3031,3,1,1,293,104,1900,-37.78446,144.92797,Northern Metropolitan,3593,1220000
Footscray,2,u,SP,12/8/2017,5.1,3011,2,1,1,0,62,2015,-37.79975,144.88368,Western Metropolitan,7570,455000
Footscray,2,t,SA,12/8/2017,5.1,3011,2,2,1,88,94.5,2000,-37.78872,144.88891,Western Metropolitan,7570,575000
Forest Hill,1,h,SP,12/8/2017,15.4,3131,1,1,1,76,,1970,-37.83221,145.17117,Eastern Metropolitan,4385,360000
Frankston,3,h,S,12/8/2017,38,3199,3,2,1,654,,,-38.16415,145.14251,South-Eastern Metropolitan,17055,610000
Frankston South,3,h,VB,12/8/2017,38,3199,3,1,1,884,,1968,-38.1632,145.10766,South-Eastern Metropolitan,7566,850000
Gisborne,3,h,S,12/8/2017,45.9,3437,3,2,4,1290,231,1988,-37.48381,144.60052,Northern Victoria,3376,775000
Gladstone Park,3,h,SP,12/8/2017,12.9,3043,3,1,2,552,136,1980,-37.68641,144.89826,Western Metropolitan,3285,629000
Gladstone Park,3,h,S,12/8/2017,12.9,3043,3,1,0,259,,1970,-37.6974,144.8916,Western Metropolitan,3285,452500
Glen Iris,5,h,S,12/8/2017,7.3,3146,5,3,2,720,392,1950,-37.85875,145.07978,Southern Metropolitan,10412,3400000
Glen Iris,1,u,VB,12/8/2017,7.3,3146,1,1,0,0,49,1960,-37.85852,145.04547,Southern Metropolitan,10412,320000
Glen Iris,2,u,S,12/8/2017,7.3,3146,2,1,1,97,,,-37.84799,145.06353,Southern Metropolitan,10412,839000
Glen Iris,3,h,S,12/8/2017,7.3,3146,3,1,2,625,,,-37.85728,145.08743,Southern Metropolitan,10412,1690000
Glen Iris,4,h,S,12/8/2017,7.3,3146,4,3,2,409,255,2016,-37.852,145.07321,Southern Metropolitan,10412,2165000
Glen Iris,5,h,S,12/8/2017,7.3,3146,5,2,2,847,,,-37.85611,145.08776,Southern Metropolitan,10412,2215000
Glen Iris,2,u,S,12/8/2017,7.3,3146,2,1,1,100,87,1960,-37.85258,145.08589,Southern Metropolitan,10412,851000
Glen Iris,3,h,S,12/8/2017,7.3,3146,3,2,1,348,,,-37.86014,145.04221,Southern Metropolitan,10412,1910000
Glen Waverley,3,h,S,12/8/2017,16.7,3150,3,2,1,853,28,1972,-37.88984,145.18016,Eastern Metropolitan,15321,1311000
Glenroy,2,u,SP,12/8/2017,11.2,3046,2,1,2,193,105,1995,-37.70612,144.9144,Northern Metropolitan,8870,565000
Glenroy,3,h,PI,12/8/2017,11.2,3046,3,1,2,604,132,1960,-37.70855,144.90441,Northern Metropolitan,8870,770000
Glenroy,2,h,S,12/8/2017,11.2,3046,2,1,2,829,,,-37.71259,144.91219,Northern Metropolitan,8870,1220000
Greensborough,3,h,S,12/8/2017,16.1,3088,3,1,1,594,95,1993,-37.69039,145.09753,Northern Metropolitan,8524,714000
Greensborough,3,h,S,12/8/2017,16.1,3088,3,2,2,609,168,1980,-37.71636,145.09792,Northern Metropolitan,8524,815000
Hampton East,3,h,SA,12/8/2017,13.8,3188,3,1,1,587,131,1950,-37.94087,145.03366,Southern Metropolitan,2356,1345000
Hawthorn,2,u,SP,12/8/2017,5.3,3122,2,2,2,0,,,-37.82127,145.02238,Southern Metropolitan,11308,630000
Hawthorn,1,u,S,12/8/2017,5.3,3122,1,1,1,0,47,2004,-37.82334,145.04015,Southern Metropolitan,11308,420000
Hawthorn,2,h,S,12/8/2017,5.3,3122,2,1,1,230,116.65,1890,-37.81813,145.02295,Southern Metropolitan,11308,1857000
Hawthorn,1,u,VB,12/8/2017,5.3,3122,1,1,1,0,,,-37.82541,145.02591,Southern Metropolitan,11308,370000
Hawthorn,3,h,PI,12/8/2017,5.3,3122,3,3,2,255,,1997,-37.83195,145.04212,Southern Metropolitan,11308,1500000
Hawthorn,3,h,VB,12/8/2017,5.3,3122,3,1,1,333,108,1930,-37.82737,145.02971,Southern Metropolitan,11308,1425000
Hawthorn,3,h,S,12/8/2017,5.3,3122,3,2,2,242,165,1990,-37.82834,145.03937,Southern Metropolitan,11308,1910000
Hawthorn,3,h,S,12/8/2017,5.3,3122,3,2,2,0,139,1975,-37.82452,145.02204,Southern Metropolitan,11308,1485000
Hawthorn East,1,u,SP,12/8/2017,6.2,3123,1,1,1,0,52,1960,-37.82742,145.05324,Southern Metropolitan,6482,505000
Hawthorn East,2,u,S,12/8/2017,6.2,3123,2,1,1,0,,,-37.83781,145.05234,Southern Metropolitan,6482,595000
Hawthorn East,1,u,VB,12/8/2017,6.2,3123,1,1,1,803,,,-37.82689,145.05542,Southern Metropolitan,6482,560000
Hawthorn East,3,h,VB,12/8/2017,6.2,3123,3,1,3,860,,,-37.82108,145.05739,Southern Metropolitan,6482,2825000
Heathmont,4,h,S,12/8/2017,21.3,3135,4,2,0,1060,,,-37.82985,145.26176,Eastern Metropolitan,3794,1031000
Heathmont,3,h,S,12/8/2017,21.3,3135,3,1,1,756,,1961,-37.82909,145.233,Eastern Metropolitan,3794,1040000
Heathmont,3,h,S,12/8/2017,21.3,3135,3,2,2,471,144,1965,-37.82996,145.24311,Eastern Metropolitan,3794,912000
Heidelberg,2,u,VB,12/8/2017,8.9,3084,2,1,0,2020,68,1998,-37.75692,145.06426,Eastern Metropolitan,2890,450000
Heidelberg,3,h,S,12/8/2017,8.9,3084,3,1,0,668,,,-37.75212,145.05945,Eastern Metropolitan,2890,1250000
Heidelberg Heights,2,h,PI,12/8/2017,8.8,3081,2,1,0,683,,,-37.75022,145.04778,Eastern Metropolitan,2947,650000
Heidelberg Heights,3,h,S,12/8/2017,8.8,3081,3,1,0,544,,,-37.75024,145.04798,Eastern Metropolitan,2947,680000
Heidelberg Heights,4,h,PI,12/8/2017,8.8,3081,4,2,4,596,120,1930,-37.75008,145.05051,Eastern Metropolitan,2947,1645000
Heidelberg Heights,3,u,VB,12/8/2017,8.8,3081,3,1,1,146,,,-37.75132,145.05331,Eastern Metropolitan,2947,720000
Heidelberg Heights,3,h,PI,12/8/2017,8.8,3081,3,1,1,430,,,-37.74962,145.04658,Eastern Metropolitan,2947,697500
Heidelberg Heights,3,h,S,12/8/2017,8.8,3081,3,1,3,619,,1940,-37.73586,145.04908,Eastern Metropolitan,2947,810000
Heidelberg West,2,u,S,12/8/2017,8.8,3081,2,1,1,90,,,-37.74391,145.04669,Eastern Metropolitan,2674,463000
Highett,3,h,S,12/8/2017,16,3190,3,1,2,700,,,-37.95384,145.05443,Southern Metropolitan,4794,1242000
Highett,2,u,S,12/8/2017,16,3190,2,1,1,130,,1970,-37.94874,145.02631,Southern Metropolitan,4794,677500
Hillside,4,h,SP,12/8/2017,18,3037,4,2,2,600,174,2002,-37.6844,144.75595,Western Metropolitan,5556,580000
Hoppers Crossing,4,h,S,12/8/2017,18.4,3029,4,2,2,650,,,-37.85954,144.71456,Western Metropolitan,13830,540000
Hoppers Crossing,3,h,S,12/8/2017,18.4,3029,3,1,1,537,,,-37.86833,144.7035,Western Metropolitan,13830,516000
Hughesdale,4,h,VB,12/8/2017,12.3,3166,4,2,1,455,170,1900,-37.9016,145.08294,Southern Metropolitan,3145,1570000
Hurstbridge,5,h,S,12/8/2017,26.1,3099,5,2,2,1034,225,1985,-37.63826,145.1991,Northern Victoria,1345,790000
Ivanhoe,2,h,S,12/8/2017,7.8,3079,2,1,0,1110,,,-37.76778,145.03312,Eastern Metropolitan,5549,2400000
Ivanhoe,3,h,VB,12/8/2017,7.8,3079,3,1,2,360,,,-37.75715,145.04965,Eastern Metropolitan,5549,950000
Jacana,3,h,SP,12/8/2017,14,3047,3,1,2,704,94,1950,-37.6845,144.90761,Northern Metropolitan,851,550000
Keilor East,4,t,S,12/8/2017,11.7,3033,4,2,2,284,,,-37.73574,144.87014,Western Metropolitan,5629,1022000
Keilor East,3,h,S,12/8/2017,11.7,3033,3,1,1,597,,,-37.73305,144.86526,Western Metropolitan,5629,850000
Keilor East,3,t,SP,12/8/2017,11.7,3033,3,1,1,165,,,-37.74182,144.85498,Western Metropolitan,5629,518500
Kensington,3,h,SP,12/8/2017,3.4,3031,3,2,2,223,122,1940,-37.79496,144.92659,Northern Metropolitan,5263,1225000
Kew,5,h,S,12/8/2017,5.4,3101,5,2,2,696,,,-37.80347,145.0489,Southern Metropolitan,10331,2660000
Kew,3,h,PI,12/8/2017,5.4,3101,3,1,2,446,115,1960,-37.79855,145.04493,Southern Metropolitan,10331,1510000
Kew,2,u,S,12/8/2017,5.4,3101,2,1,1,0,,,-37.80456,145.03745,Southern Metropolitan,10331,802000
Kew,3,t,S,12/8/2017,5.4,3101,3,2,1,0,114,1977,-37.80495,145.04949,Southern Metropolitan,10331,1007000
Kew,7,h,S,12/8/2017,5.4,3101,7,4,2,725,,,-37.81185,145.05387,Southern Metropolitan,10331,4050000
Kew,4,h,S,12/8/2017,5.4,3101,4,2,3,776,,,-37.80869,145.06026,Southern Metropolitan,10331,2550000
Kew,2,u,VB,12/8/2017,5.4,3101,2,2,1,0,108,1950,-37.80593,145.05121,Southern Metropolitan,10331,860000
Kew East,2,h,S,12/8/2017,7.3,3102,2,2,2,697,,,-37.7976,145.04816,Southern Metropolitan,2671,1840000
Kew East,4,h,VB,12/8/2017,7.3,3102,4,2,2,696,,,-37.79147,145.05334,Southern Metropolitan,2671,1750000
Keysborough,2,t,S,12/8/2017,25.2,3173,2,2,1,240,,,-38.00013,145.14673,South-Eastern Metropolitan,8459,688000
Kingsville,3,u,VB,12/8/2017,6.4,3012,3,1,1,118,86,1970,-37.80857,144.87682,Western Metropolitan,1808,570000
Kingsville,3,h,SP,12/8/2017,6.4,3012,3,1,1,275,11,1936,-37.81167,144.88346,Western Metropolitan,1808,900000
Kurunjang,4,h,S,12/8/2017,31.7,3337,4,1,0,651,150,2000,-37.67028,144.59455,Northern Victoria,3553,345000
Lalor,3,h,S,12/8/2017,16.3,3075,3,1,2,525,,,-37.6676,145.00445,Northern Metropolitan,8279,570000
Langwarrin,3,h,VB,12/8/2017,41,3910,3,3,2,1060,,,-38.15752,145.19127,Eastern Victoria,8743,650000
Lower Plenty,2,u,VB,12/8/2017,14.6,3093,2,1,1,119,,,-37.72861,145.109,Eastern Metropolitan,1624,420000
Maidstone,2,t,S,12/8/2017,6.4,3012,2,2,1,126,95,2015,-37.78458,144.88106,Western Metropolitan,3873,642500
Maidstone,3,h,PI,12/8/2017,6.4,3012,3,2,2,159,152,2010,-37.78974,144.88143,Western Metropolitan,3873,798000
Maidstone,3,h,S,12/8/2017,6.4,3012,3,2,2,0,,,-37.78966,144.87821,Western Metropolitan,3873,755000
Maidstone,3,t,PI,12/8/2017,6.4,3012,3,2,2,186,134.6,2011,-37.78559,144.86483,Western Metropolitan,3873,710000
Malvern,4,h,S,12/8/2017,5.9,3144,4,3,2,787,282,1915,-37.86044,145.0335,Southern Metropolitan,4675,4050000
Malvern,3,h,S,12/8/2017,5.9,3144,3,1,2,354,117,1880,-37.85189,145.03335,Southern Metropolitan,4675,1650000
Malvern,3,h,PI,12/8/2017,5.9,3144,3,2,2,400,216,2007,-37.85183,145.03863,Southern Metropolitan,4675,2020000
Malvern East,4,h,VB,12/8/2017,8.4,3145,4,3,3,736,,,-37.86954,145.0444,Southern Metropolitan,8801,3000000
Malvern East,3,h,PI,12/8/2017,8.4,3145,3,3,3,1011,206,1925,-37.8652,145.05248,Southern Metropolitan,8801,2500000
Malvern East,3,h,VB,12/8/2017,8.4,3145,3,1,2,1128,110,1950,-37.87923,145.08955,Southern Metropolitan,8801,2500000
Maribyrnong,3,h,SP,12/8/2017,4.3,3032,3,2,2,352,204,1997,-37.77413,144.87533,Western Metropolitan,4918,1200000
Maribyrnong,3,t,S,12/8/2017,4.3,3032,3,2,2,366,183.84,2012,-37.7816,144.88999,Western Metropolitan,4918,940000
McKinnon,2,h,SP,12/8/2017,11.4,3204,2,1,2,397,96,1940,-37.90978,145.02937,Southern Metropolitan,2397,1200000
Melton West,4,h,S,12/8/2017,31.7,3337,4,2,2,935,210,2005,-37.68503,144.54237,Northern Victoria,6065,600000
Mentone,3,h,VB,12/8/2017,20,3194,3,1,2,585,,,-37.98137,145.0918,South-Eastern Metropolitan,6162,900000
Mentone,4,h,S,12/8/2017,20,3194,4,2,2,408,274,2010,-37.98707,145.0609,South-Eastern Metropolitan,6162,2025000
Mernda,4,h,S,12/8/2017,25.9,3754,4,2,2,475,220,2012,-37.606,145.08785,Northern Metropolitan,5812,630000
Mitcham,3,h,S,12/8/2017,17.2,3132,3,1,2,684,,,-37.82771,145.20763,Eastern Metropolitan,6871,1071000
Mitcham,3,t,S,12/8/2017,17.2,3132,3,2,2,323,,,-37.8099,145.19506,Eastern Metropolitan,6871,973000
Montmorency,3,h,SP,12/8/2017,16.2,3094,3,2,4,786,,1960,-37.72532,145.12488,Eastern Metropolitan,3891,881100
Moonee Ponds,2,h,S,12/8/2017,6.2,3039,2,1,1,283,,,-37.76218,144.92886,Western Metropolitan,6232,1060000
Moonee Ponds,3,h,VB,12/8/2017,6.2,3039,3,2,2,674,141,1920,-37.76389,144.9185,Western Metropolitan,6232,1225000
Mooroolbark,3,h,S,12/8/2017,26.5,3138,3,1,4,905,,,-37.78216,145.30721,Eastern Victoria,8280,930000
Mordialloc,4,h,SP,12/8/2017,21.5,3195,4,2,2,656,303,1950,-38.00119,145.08589,South-Eastern Metropolitan,3650,1800000
Mordialloc,4,h,S,12/8/2017,21.5,3195,4,2,2,695,,,-38.00477,145.10078,South-Eastern Metropolitan,3650,1440000
Mount Waverley,3,t,SA,12/8/2017,14.2,3149,3,2,2,344,3,2000,-37.85991,145.14523,Eastern Metropolitan,13366,900000
Mount Waverley,2,u,S,12/8/2017,14.2,3149,2,1,1,292,,,-37.86528,145.11775,Eastern Metropolitan,13366,730000
Mount Waverley,5,h,S,12/8/2017,14.2,3149,5,5,2,667,431,2015,-37.88007,145.12328,Eastern Metropolitan,13366,2558000
Mulgrave,4,h,SP,12/8/2017,18.8,3170,4,2,7,771,,,-37.92862,145.16664,South-Eastern Metropolitan,7113,1001000
Narre Warren,4,h,S,12/8/2017,34.1,3805,4,2,2,638,,,-38.01706,145.29076,South-Eastern Metropolitan,9376,655000
Newport,2,h,PI,12/8/2017,6.2,3015,2,1,0,571,,,-37.84147,144.88494,Western Metropolitan,5498,1050000
Newport,3,t,S,12/8/2017,6.2,3015,3,2,2,200,126.7,2005,-37.85134,144.88636,Western Metropolitan,5498,730000
Newport,3,h,SP,12/8/2017,6.2,3015,3,2,2,358,,2017,-37.84586,144.88948,Western Metropolitan,5498,1195000
Newport,4,h,S,12/8/2017,6.2,3015,4,2,2,224,,,-37.83859,144.88128,Western Metropolitan,5498,923000
Newport,2,u,S,12/8/2017,6.2,3015,2,1,1,163,,1990,-37.84608,144.86525,Western Metropolitan,5498,600000
Niddrie,3,h,S,12/8/2017,10.4,3042,3,2,1,324,207,2016,-37.7431,144.88722,Western Metropolitan,2291,1230000
North Melbourne,4,h,S,12/8/2017,1.8,3051,4,2,1,137,,,-37.80072,144.9496,Northern Metropolitan,6821,1475000
North Melbourne,2,u,VB,12/8/2017,1.8,3051,2,1,1,0,,1983,-37.7955,144.94922,Northern Metropolitan,6821,450000
North Melbourne,2,u,PI,12/8/2017,1.8,3051,2,1,1,1618,,,-37.79878,144.94747,Northern Metropolitan,6821,525000
Northcote,3,h,S,12/8/2017,5.3,3070,3,1,2,260,,,-37.77985,144.99528,Northern Metropolitan,11364,1225000
Northcote,4,h,SP,12/8/2017,5.3,3070,4,2,1,5,,,-37.7628,144.99375,Northern Metropolitan,11364,1955000
Northcote,3,h,S,12/8/2017,5.3,3070,3,1,2,901,,,-37.78062,145.00627,Northern Metropolitan,11364,2775000
Nunawading,3,h,S,12/8/2017,15.4,3131,3,1,2,717,,,-37.82688,145.17163,Eastern Metropolitan,4973,1310000
Oakleigh,4,h,S,12/8/2017,12.3,3166,4,2,3,588,,1970,-37.89215,145.10472,Southern Metropolitan,3224,1415000
Oakleigh South,2,u,SP,12/8/2017,15.5,3167,2,1,1,0,62,1980,-37.91061,145.0862,South-Eastern Metropolitan,3692,601000
Ormond,2,u,VB,12/8/2017,11.4,3204,2,1,1,1100,,,-37.90188,145.04172,Southern Metropolitan,3578,440000
Ormond,1,u,S,12/8/2017,11.4,3204,1,1,1,2029,54,2009,-37.90143,145.04184,Southern Metropolitan,3578,370000
Parkdale,3,h,S,12/8/2017,21.5,3195,3,2,2,597,,,-37.98703,145.09131,South-Eastern Metropolitan,5087,1051000
Parkdale,3,t,S,12/8/2017,21.5,3195,3,2,2,300,,,-37.98833,145.07741,South-Eastern Metropolitan,5087,1206000
Pascoe Vale,3,t,S,12/8/2017,8.5,3044,3,2,1,0,149,2014,-37.72882,144.93301,Northern Metropolitan,7485,900000
Pascoe Vale,3,h,S,12/8/2017,8.5,3044,3,1,2,587,,,-37.73112,144.94418,Northern Metropolitan,7485,940000
Pascoe Vale,1,u,S,12/8/2017,8.5,3044,1,1,1,0,35,1970,-37.7237,144.92232,Northern Metropolitan,7485,257500
Pascoe Vale,1,u,S,12/8/2017,8.5,3044,1,1,1,995,35,1970,-37.7237,144.92232,Northern Metropolitan,7485,257500
Pascoe Vale,3,h,S,12/8/2017,8.5,3044,3,2,2,256,190,2017,-37.72034,144.93788,Northern Metropolitan,7485,1114000
Point Cook,3,h,SP,12/8/2017,14.7,3030,3,2,2,312,185,2014,-37.89273,144.72559,Western Metropolitan,15542,520000
Point Cook,4,h,S,12/8/2017,14.7,3030,4,2,2,630,,2006,-37.89807,144.73925,Western Metropolitan,15542,715000
Port Melbourne,3,h,VB,12/8/2017,3.5,3207,3,2,3,337,,,-37.83802,144.92442,Southern Metropolitan,8648,1900000
Port Melbourne,2,u,S,12/8/2017,3.5,3207,2,2,2,0,,2000,-37.84068,144.93547,Southern Metropolitan,8648,1480000
Port Melbourne,2,u,S,12/8/2017,3.5,3207,2,2,1,0,77,2013,-37.84158,144.93809,Southern Metropolitan,8648,760000
Prahran,4,h,S,12/8/2017,4.6,3181,4,2,2,401,154,1910,-37.85565,145.00839,Southern Metropolitan,7717,2635000
Prahran,2,h,S,12/8/2017,4.6,3181,2,1,0,192,100,1910,-37.85562,145.00571,Southern Metropolitan,7717,1250000
